12.7787231117361,11.28057,11.6120357139885
11.6465556027193,16.623358,11.5769802364232
10.9509293462941,12.279194,11.8486593054922
10.6095015988029,2.468039,11.3786875844435
10.5427327759467,10.553811,11.5499726213635
11.9913311974801,6.817478,11.6817549255387
12.6288044885371,11.139323,11.9069945518367
12.4169533141031,4.859224,11.8316985221597
10.9859704592744,8.468835,11.2384951971763
12.325676245176,9.316357,11.3103191621619
11.6603708573768,10.354915,11.4147452437249
11.6597234656951,13.815494,10.5223104192858
10.2746027326009,3.449822,11.3310674056442
11.2545821058173,9.063483,12.0226989954073
11.8852749194005,13.782268,11.9664931041855
13.0273557518259,14.735541,10.9251039615565
10.7045918746012,6.732496,11.1397965414126
12.1876998954721,10.694697,11.5735980575555
11.091681523239,7.61928,11.8463438416202
12.2844585969253,5.547645,12.002297103275
12.413931986112,7.310892,10.9074476795522
13.1273290281285,9.950467,12.8797476306249
13.9798454875353,5.514976,12.4645934002262
11.8351466358216,15.939834,11.9399365786624
10.0954706196007,4.126604,11.2233420657543
10.007171663813,9.0151,11.2467028237906
14.2735054956352,12.144973,12.9758160496847
12.1744065244512,6.193037,13.0365930858404
10.945882161206,14.104372,10.6499490932902
10.7481748655506,8.593834,10.5989047686787
11.8710403716648,3.494964,12.8462912812411
12.387510478622,10.008841,11.5009940791326
11.5909970003904,8.324084,12.5727680192455
10.7902876798432,12.359157,11.0654279746465
14.4689060044043,27.730722,12.6957090698176
10.5063270200645,0,10.7956496677023
11.5026427788932,5.051679,11.6358725021829
10.4548407274782,14.404241,10.1663824575364
13.6326616621515,5.642975,12.4910556706952
11.2829712738107,7.551254,10.9419952308377
12.4706421689335,7.291595,11.1545070788204
10.2332588162751,14.381764,10.3458896988745
11.0414487512681,8.011793,11.4400462975633
10.8292532547728,9.905698,11.6974698425934
10.9657470117384,1.728369,11.1729921626384
10.0302523533276,0,11.7502925717892
11.8315028248101,8.726194,12.2580069992031
12.4389764106165,9.506758,11.4311558788274
11.3391671388368,9.518144,11.350969778695
10.059251216519,21.394035,10.8641305990572
10.9733402195328,8.576476,10.9549433499429
10.5473657042893,7.878772,10.9922930459321
10.5450782461817,5.264543,10.8117732986997
10.9723448530528,5.15101,10.9972925978197
9.72340349068237,0,9.95656662639352
11.0755206725689,12.389463,11.1428176718743
10.7767246349328,12.527927,10.9546411037201
10.5248970265651,10.743735,10.8331854665197
11.1390171617663,5.813615,11.1278060335789
13.19061437377,15.131221,11.0363427882287
11.6701514113144,20.508263,11.0831666436969
10.7197148256533,2.210482,11.1141320928524
10.2514294744006,14.122798,10.6644151089141
11.5099209559499,15.045135,12.1314178568353
10.9872061453642,16.916753,11.403028559755
10.5812418684886,5.07756,11.2371749958193
10.2512529238449,14.125291,11.212945543285
11.5198315628843,6.951824,11.3863028712469
10.535078427397,0,10.6508852453442
10.4078624148067,6.03883,11.0431691227211
11.8186807289294,8.838802,12.5935795169335
11.9537834566102,17.37407,11.4054687544661
11.1309913193884,10.255809,11.0828289106766
9.86282179581011,5.20752,11.0240359314071
8.73391617492752,16.10306,10.3374510130307
10.0503114569769,25.90338,10.3888028782258
9.86308213790109,5.206164,10.6309278709546
11.9923532965888,15.478439,11.0671164964141
10.278905739292,6.870019,11.6968091489784
10.3695459094196,3.137353,10.5221041279292
11.2751123396716,8.879305,10.3799239725748
12.0556043440845,5.230703,11.8441423212692
11.5600761907566,8.585492,11.6034479600718
10.4633318857817,8.56947,10.9062639472493
12.2475456281117,6.715627,11.5657547615813
10.410275033969,9.036417,9.97707593684472
10.3475642139384,9.621244,10.97065647484
10.9908535042312,6.742065,10.5840202167483
11.9834539564517,6.24672,10.9155719399175
10.6343398752747,9.629968,10.959348510516
